tau,tpr,fpr
0.5797213288288205,0.975,0.417201540436457
0.580183276020733,0.975,0.4178433889602054
0.5808849896627124,0.975,0.4184852374839538
0.5815860314073688,0.975,0.4191270860077022
0.5817785195555395,0.975,0.4197689345314506
0.5820258841273814,0.975,0.42041078305519897
0.5826683002379686,0.975,0.42105263157894735
0.5826694244579053,0.975,0.4216944801026958
0.5827404769363173,0.975,0.42233632862644416
0.5834149074464235,0.975,0.42297817715019254
0.5836485602511224,0.975,0.42362002567394097
0.583862419557702,0.975,0.42426187419768935
0.5850599484259768,0.975,0.4249037227214377
0.5851622883520394,0.975,0.42618741976893454
0.5852233284491624,0.975,0.4268292682926829
0.5860424824297503,0.975,0.4274711168164313
0.5864627502481318,0.975,0.42811296534017973
0.5867326824239634,0.975,0.4287548138639281
0.5867668746754797,0.975,0.4293966623876765
0.5872115644761388,0.975,0.4300385109114249
0.5886441890528992,0.975,0.4306803594351733
0.5891909467761589,0.975,0.4313222079589217
0.5908205765771118,0.975,0.4319640564826701
0.5909074978960625,0.975,0.4326059050064185
0.5919577272043793,0.975,0.43324775353016687
0.5926328707391112,0.975,0.4338896020539153
0.5930033312780135,0.975,0.43517329910141206
0.5935191464524678,0.975,0.43581514762516044
0.5936420805447165,0.975,0.43645699614890887
0.5954123019313509,0.975,0.43709884467265725
0.5954372523105548,0.975,0.43774069319640563
0.5957220986281114,0.975,0.43838254172015406
0.5961236792385363,0.975,0.43902439024390244
0.596236122609012,0.975,0.4396662387676508
0.5980604797287634,0.975,0.44030808729139925
0.598926009053212,0.975,0.44094993581514763
0.5990587105652017,0.975,0.441591784338896
0.5999925109158767,0.975,0.4428754813863928
0.6008139802759235,0.975,0.4435173299101412
0.6015407695338609,0.975,0.4441591784338896
0.6017828322365147,0.975,0.444801026957638
0.6019710349526717,0.975,0.4454428754813864
0.6021653908802044,0.975,0.44608472400513477
0.6037334623284163,0.975,0.4467265725288832
0.6059795234324831,0.975,0.4473684210526316
0.6065603465880404,0.975,0.44801026957637996
0.6075957923216261,0.975,0.4486521181001284
0.6076786720688131,0.975,0.4492939666238768
0.6084184937624761,0.975,0.44993581514762515
0.6106416654857374,0.975,0.45057766367137353
0.6111793138335303,0.975,0.45121951219512196
0.6131281923305582,0.975,0.45186136071887034
0.6135098666669704,0.975,0.4525032092426187
0.6136185821879708,0.975,0.45314505776636715
0.6150714369604791,0.975,0.45378690629011553
0.6159950344976796,0.975,0.4544287548138639
0.6163520856795494,0.975,0.45507060333761234
0.6178021965481583,0.975,0.4557124518613607
0.618226398830014,0.975,0.4563543003851091
0.6187969142941596,0.975,0.45699614890885754
0.6191425170423264,0.975,0.4576379974326059
0.6194207870487222,0.975,0.4582798459563543
0.6200243550515104,0.975,0.45892169448010267
0.6240702778867003,0.975,0.4595635430038511
0.6245148747695483,0.975,0.4602053915275995
0.624865922642399,0.975,0.46084724005134786
0.6264835179488473,0.975,0.4614890885750963
0.6276585826828839,0.975,0.4621309370988447
0.62770049248647,0.975,0.46277278562259305
0.6297363123035256,0.975,0.4634146341463415
0.6309815408028052,0.975,0.46405648267008986
0.631434795410532,0.975,0.46469833119383824
0.6325246529327385,0.975,0.4653401797175867
0.6337589101847847,0.975,0.46598202824133506
0.6365188353408279,0.975,0.46662387676508343
0.6369405224313588,0.975,0.4672657252888318
0.6386648380563784,0.975,0.46790757381258025
0.6398438819093375,0.975,0.4685494223363286
0.6401838001632304,0.975,0.469191270860077
0.6422990274455465,0.975,0.46983311938382544
0.6430214689842667,0.975,0.4704749679075738
0.6431785524538104,0.975,0.4711168164313222
0.644186179602838,0.975,0.4730423620025674
0.6450012974118278,0.975,0.47368421052631576
0.6450015654393952,0.975,0.4743260590500642
0.6451943863115527,0.975,0.4749679075738126
0.6455939900907786,0.975,0.47560975609756095
0.6469828996639153,0.975,0.4762516046213094
0.6472905595320055,0.975,0.47689345314505777
0.6501776861658594,0.975,0.47753530166880614
0.6512099434418895,0.975,0.4781771501925546
0.65141468053763,0.975,0.47881899871630296
0.6515745311824492,0.975,0.47946084724005134
0.6520352323786625,0.975,0.48010269576379977
0.6521345253810575,0.975,0.48074454428754815
0.6527027966745924,0.975,0.4813863928112965
0.6548575458269756,0.975,0.4820282413350449
0.6551768437691917,0.975,0.48267008985879334
0.655219930326935,0.975,0.4833119383825417
0.6573057854143542,0.975,0.4839537869062901
0.6588937230630384,0.975,0.48459563543003853
0.6592675069011915,0.975,0.4852374839537869
0.6597419362184558,0.975,0.4858793324775353
0.6617509923314817,0.975,0.4865211810012837
0.6622556248918265,0.975,0.4890885750962773
0.6626621710165325,0.975,0.48973042362002567
0.6642607811359215,0.975,0.49037227214377405
0.664911189999463,0.975,0.4910141206675225
0.6655756025422959,0.975,0.49165596919127086
0.665626735623795,0.975,0.49229781771501924
0.6680695017336663,0.975,0.49293966623876767
0.6688745018625669,0.975,0.49358151476251605
0.6690204870090377,0.975,0.4942233632862644
0.6696823480279268,0.975,0.49486521181001286
0.6711457979116355,0.975,0.49550706033376124
0.6726173341228998,0.975,0.4961489088575096
0.673962629602296,0.975,0.496790757381258
0.6760959628719301,0.975,0.49743260590500643
0.6761932900899177,0.975,0.4980744544287548
0.6784810396529254,0.975,0.4987163029525032
0.6807653713923736,0.975,0.4993581514762516
0.6825954402662513,0.975,0.5
0.6830048678293551,0.975,0.5006418485237484
0.6835564609116205,0.975,0.5012836970474968
0.6848181421303079,0.975,0.5019255455712451
0.685532989454988,0.975,0.5025673940949936
0.6861853227901762,0.975,0.503209242618742
0.6871824890702725,0.975,0.5038510911424904
0.6878529047735117,0.975,0.5044929396662388
0.6885107137928836,0.975,0.5051347881899871
0.6893045793821851,0.975,0.5070603337612324
0.691120819558979,0.975,0.5077021822849808
0.6924846173356709,0.975,0.5089858793324775
0.6945223121285352,0.975,0.5096277278562259
0.6945966735347628,0.975,0.5102695763799743
0.6946574972999985,0.975,0.5115532734274711
0.6953789574889613,0.975,0.5121951219512195
0.6955807114375895,0.975,0.5128369704749679
0.6968412280100245,0.975,0.5134788189987163
0.6969893333144376,0.975,0.5141206675224647
0.6978742163192775,0.975,0.5147625160462131
0.6981563442750407,0.975,0.5154043645699615
0.6982709976920225,0.975,0.5160462130937099
0.6986385312245992,0.975,0.5166880616174583
0.6994486058144345,0.975,0.5173299101412067
0.6994593262258586,0.975,0.517971758664955
0.6999756045504988,0.975,0.5186136071887034
0.7004915597000763,0.975,0.5192554557124519
0.7016232837260783,0.975,0.5198973042362003
0.7028195311147832,0.975,0.5205391527599487
0.7040831079675971,0.975,0.521181001283697
0.7047305546040604,0.975,0.5218228498074454
0.7048193785657163,0.975,0.5224646983311938
0.7055822557227459,0.975,0.5231065468549422
0.7055947165759411,0.975,0.5237483953786907
0.7063321485064176,0.975,0.524390243902439
0.7078813635261332,0.975,0.5250320924261874
0.7081522884864461,0.975,0.5256739409499358
0.7093221687582268,0.975,0.5263157894736842
0.709926873102441,0.975,0.5269576379974326
0.71022732730167,0.975,0.527599486521181
0.7102771208895294,0.975,0.5282413350449294
0.7109958942248642,0.975,0.5288831835686778
0.713290166311999,0.975,0.5295250320924262
0.7169840404842934,0.975,0.5301668806161746
0.7190864797003202,0.975,0.5308087291399229
0.7211554817109864,0.975,0.5314505776636713
0.721724676013252,0.975,0.5320924261874198
0.7221165651214226,0.975,0.5327342747111682
0.722270402098755,0.975,0.5333761232349166
0.7228360147360318,0.975,0.5340179717586649
0.7231338135848354,0.975,0.5346598202824133
0.7245338098315284,0.975,0.5353016688061617
0.725229816420539,0.975,0.5359435173299102
0.7270886346413515,0.975,0.5365853658536586
0.7271605835951741,0.975,0.537227214377407
0.730272786475371,0.975,0.5378690629011553
0.731043215680577,0.975,0.5385109114249037
0.7317037889152642,0.975,0.5391527599486521
0.7319265930549823,0.975,0.5397946084724005
0.7322878781753996,0.975,0.540436456996149
0.7337200384705949,0.975,0.5410783055198973
0.7342957191877614,0.975,0.5417201540436457
0.7373997038446977,0.975,0.5423620025673941
0.7389611856254993,0.975,0.5430038510911425
0.7389799990881638,0.975,0.5436456996148908
0.7391201429374545,0.975,0.5455712451861361
0.7397802901297946,0.975,0.5462130937098845
0.7416804731222868,0.975,0.5468549422336328
0.7419144804854928,0.975,0.5474967907573812
0.7428856080547476,0.975,0.5481386392811296
0.7436187658960685,0.975,0.5487804878048781
0.7449346416980023,0.975,0.5494223363286265
0.7451327705066341,0.975,0.5500641848523748
0.7462698516265036,0.975,0.5507060333761232
0.748559164743352,0.975,0.55198973042362
0.7499342539033184,0.975,0.5526315789473685
0.7504981440806198,0.975,0.5532734274711169
0.7507320447076795,0.975,0.5545571245186136
0.7516040901032971,0.975,0.555198973042362
0.751705242156264,0.975,0.5590500641848524
0.7519987996254139,0.975,0.5596919127086007
0.7521794806676495,0.975,0.5603337612323491
0.7524190272339738,0.975,0.5609756097560976
0.7538976443606538,0.975,0.561617458279846
0.7558368096807367,0.975,0.5622593068035944
0.7560973548805899,0.975,0.5629011553273428
0.7586863849597524,0.975,0.5635430038510911
0.7587106616143952,0.975,0.5641848523748395
0.7596110108833384,0.975,0.5648267008985879
0.7601625752489156,0.975,0.5654685494223364
0.7618402065962584,0.975,0.5661103979460848
0.7626908080657024,0.975,0.5667522464698331
0.7627278067066723,0.975,0.5673940949935815
0.7641591054686799,0.975,0.5680359435173299
0.765415253399994,0.975,0.5686777920410783
0.7657128377334994,0.975,0.5693196405648266
0.7664509962083759,0.975,0.5699614890885751
0.7664948110373645,0.975,0.5706033376123235
0.7675862821026841,0.975,0.5750962772785623
0.7676321317094109,0.975,0.5757381258023107
0.7697290078264187,0.975,0.576379974326059
0.7699773247030774,0.975,0.5770218228498074
0.7700145869496676,0.975,0.5776636713735558
0.7705406548958338,0.975,0.5783055198973043
0.7739173164876957,0.975,0.5789473684210527
0.7743974703476992,0.975,0.5802310654685494
0.7750033383449181,0.975,0.5808729139922978
0.7751397348790171,0.975,0.5815147625160462
0.7756410080848971,0.975,0.5821566110397947
0.7756945730826977,0.975,0.582798459563543
0.777682665979289,0.975,0.5834403080872914
0.7820611824401753,0.975,0.5840821566110398
0.7831587835219586,0.975,0.5847240051347882
0.785611033556496,0.975,0.5853658536585366
0.788714386456744,0.975,0.5860077021822849
0.789570003265983,0.975,0.5866495507060334
0.7919024853902968,0.975,0.5872913992297818
0.7924373324033043,0.975,0.5879332477535302
0.7935876073829349,0.975,0.5885750962772786
0.7948441491593461,0.975,0.5892169448010269
0.7949007509242705,0.975,0.5898587933247753
0.7951603652218333,0.975,0.5905006418485238
0.7958856621799241,0.975,0.5911424903722722
0.7959813493318864,0.975,0.5917843388960206
0.7962145311263944,0.975,0.5924261874197689
0.8001288024946726,0.975,0.5930680359435173
0.8010986618403022,0.975,0.5937098844672657
0.801328991925128,0.975,0.5943517329910141
0.8021875673235763,0.975,0.5949935815147626
0.8022967824664425,0.975,0.5956354300385109
0.8049932735054938,0.975,0.5962772785622593
0.8055063736520566,0.975,0.5969191270860077
0.8056829143365922,0.975,0.5975609756097561
0.8060976244582345,0.975,0.5982028241335045
0.8087759340749123,0.975,0.5988446726572529
0.8089519633311927,0.975,0.5994865211810013
0.8109455169091598,1.0,0.5994865211810013
0.8115036542670965,1.0,0.6001283697047497
0.8119056405049196,1.0,0.6007702182284981
0.8141095731193456,1.0,0.6014120667522465
0.8142993662437681,1.0,0.6020539152759948
0.8154376850011527,1.0,0.6026957637997432
0.8158882437118008,1.0,0.6033376123234917
0.8160518435888277,1.0,0.6039794608472401
0.8169208683037379,1.0,0.6046213093709885
0.8169682688669679,1.0,0.6052631578947368
0.8172838632581115,1.0,0.6059050064184852
0.817408016354188,1.0,0.6065468549422336
0.817522849557319,1.0,0.6071887034659821
0.818719140723784,1.0,0.6078305519897305
0.819279882246763,1.0,0.6084724005134788
0.8193140967642327,1.0,0.6091142490372272
0.8197209341893152,1.0,0.6097560975609756
0.8244769502504198,1.0,0.610397946084724
0.8247392542564533,1.0,0.6110397946084724
0.8267224954876198,1.0,0.6116816431322208
0.8272140955568918,1.0,0.6123234916559692
0.8274287729134878,1.0,0.613607188703466
0.8291069248546872,1.0,0.6142490372272144
0.8294475175169987,1.0,0.6148908857509627
0.8317562975412773,1.0,0.616816431322208
0.8321235725069556,1.0,0.6174582798459564
0.8336751980224063,1.0,0.6181001283697047
0.8342064460094635,1.0,0.6187419768934531
0.8352477909912889,1.0,0.6193838254172015
0.8355639863876715,1.0,0.62002567394095
0.8359182259329214,1.0,0.6206675224646984
0.8360243024199777,1.0,0.6213093709884467
0.83611337583559,1.0,0.6219512195121951
0.8380173693562418,1.0,0.6225930680359435
0.8380635820640742,1.0,0.6232349165596919
0.8385770308828775,1.0,0.6238767650834403
0.8391110814042548,1.0,0.6245186136071887
0.8391419257599462,1.0,0.6251604621309371
0.8395157958699894,1.0,0.6264441591784339
0.8405514142202507,1.0,0.6270860077021823
0.8421837352432963,1.0,0.6277278562259306
0.8427516194454785,1.0,0.6290115532734275
0.8443609904062959,1.0,0.6296534017971759
0.8446958733715438,1.0,0.6322207958921694
0.844695873371544,1.0,0.6328626444159179
0.8462914423399264,1.0,0.6335044929396663
0.8463824488272378,1.0,0.6341463414634146
0.8466793780653505,1.0,0.634788189987163
0.8468363597332091,1.0,0.6354300385109114
0.8481342732465761,1.0,0.6360718870346598
0.8482695951955351,1.0,0.6367137355584083
0.8489539005008395,1.0,0.6373555840821566
0.8502859283614849,1.0,0.637997432605905
0.8513715060895919,1.0,0.6386392811296534
0.8539142457903193,1.0,0.6392811296534018
0.8539406311439179,1.0,0.6399229781771502
0.8543378432278255,1.0,0.6405648267008985
0.8559300090000858,1.0,0.641206675224647
0.8570603410553975,1.0,0.6424903722721438
0.8581953412750748,1.0,0.6431322207958922
0.8584585933443496,1.0,0.6444159178433889
0.8600187490498353,1.0,0.6450577663671374
0.8616327318779362,1.0,0.6456996148908858
0.8619430183307901,1.0,0.6501925545571245
0.8622556248918265,1.0,0.6508344030808729
0.8648975972236694,1.0,0.6521181001283697
0.865036579849316,1.0,0.6527599486521181
0.8651457507701849,1.0,0.6534017971758665
0.8651605654463598,1.0,0.6540436456996149
0.8665731458183292,1.0,0.6546854942233633
0.866862481275545,1.0,0.6553273427471117
0.8677671707668265,1.0,0.6559691912708601
0.8684980540556907,1.0,0.6566110397946084
0.8699955156703291,1.0,0.6572528883183568
0.8702704960485697,1.0,0.6578947368421053
0.8703716850458205,1.0,0.6585365853658537
0.8708160765913334,1.0,0.6591784338896021
0.8710374395191476,1.0,0.6598202824133504
0.8721912432433104,1.0,0.6604621309370988
0.8722564502876942,1.0,0.6611039794608472
0.8735081832680228,1.0,0.6630295250320924
0.8744508687887622,1.0,0.6636713735558408
0.8751653049287791,1.0,0.6643132220795892
0.8757566986972349,1.0,0.6649550706033376
0.8768863008681196,1.0,0.665596919127086
0.8786148693565212,1.0,0.6662387676508345
0.8786688664569056,1.0,0.6668806161745828
0.8787110714903849,1.0,0.6675224646983312
0.8791631204006716,1.0,0.668806161745828
0.879590899240737,1.0,0.6694480102695763
0.8810231675047474,1.0,0.6700898587933247
0.8810848528066672,1.0,0.6707317073170732
0.8812435676842814,1.0,0.6713735558408216
0.8817046428086419,1.0,0.67201540436457
0.882201885018099,1.0,0.6726572528883183
0.8834756642033423,1.0,0.6732991014120667
0.8837644318681757,1.0,0.6739409499358151
0.8848922284370364,1.0,0.6745827984595636
0.8849525152756584,1.0,0.675224646983312
0.8852130207431887,1.0,0.6777920410783055
0.8862643786646278,1.0,0.6784338896020539
0.8864282848679146,1.0,0.6790757381258024
0.8876894820756105,1.0,0.6797175866495507
0.8887509167873491,1.0,0.6803594351732991
0.8890641135686499,1.0,0.6810012836970475
0.8904687930879389,1.0,0.6816431322207959
0.8905152343964506,1.0,0.6822849807445442
0.8907343518913992,1.0,0.6829268292682927
0.8920028769949061,1.0,0.6835686777920411
0.8931516201835832,1.0,0.6842105263157895
0.8936222222449034,1.0,0.6848523748395379
0.8939768719080309,1.0,0.6854942233632862
0.895639227113978,1.0,0.6861360718870346
0.8958711325173434,1.0,0.686777920410783
0.8960406937380623,1.0,0.6874197689345315
0.8964639155810291,1.0,0.6887034659820283
0.8964639155810293,1.0,0.6893453145057766
0.8983138013613031,1.0,0.689987163029525
0.8985981059367273,1.0,0.6925545571245186
0.8987667956429437,1.0,0.693196405648267
0.899302600333893,1.0,0.6938382541720154
0.9,1.0,0.6944801026957638
0.9000190348219926,1.0,0.6951219512195121
0.9017451348774632,1.0,0.6976893453145058
0.9038800547263532,1.0,0.6983311938382541
0.9054635608500498,1.0,0.6989730423620025
0.9056390622295664,1.0,0.699614890885751
0.9061060143009411,1.0,0.7002567394094994
0.906342032053978,1.0,0.7008985879332478
0.907962707446767,1.0,0.7015404364569962
0.909676724343155,1.0,0.7021822849807445
0.9097589881390796,1.0,0.7053915275994865
0.9098579861712075,1.0,0.7073170731707317
0.910012586720091,1.0,0.70795892169448
0.9114051980770076,1.0,0.7086007702182285
0.9114542953078367,1.0,0.7092426187419769
0.911873844332263,1.0,0.7098844672657253
0.9122984997524367,1.0,0.7105263157894737
0.9136879431433369,1.0,0.711168164313222
0.9140269930177801,1.0,0.7130937098844673
0.9146803530347066,1.0,0.7137355584082157
0.9151338481587171,1.0,0.714377406931964
0.9155888365534791,1.0,0.7150192554557124
0.9156857322656434,1.0,0.7156611039794608
0.9160967990466168,1.0,0.7163029525032092
0.9164481942544116,1.0,0.7169448010269577
0.917576609489639,1.0,0.7175866495507061
0.9181209457312193,1.0,0.7207958921694481
0.9184062257332545,1.0,0.7214377406931964
0.9188721875540867,1.0,0.7227214377406932
0.9219973094021974,1.0,0.7233632862644416
0.9224766136521222,1.0,0.72400513478819
0.9240332939642087,1.0,0.7246469833119383
0.9241227863005804,1.0,0.7252888318356868
0.9247991567825663,1.0,0.7284980744544287
0.9270489640267681,1.0,0.7291399229781772
0.9280732859527808,1.0,0.7297817715019256
0.9289002941955888,1.0,0.730423620025674
0.9306463861103808,1.0,0.7317073170731707
0.9318916862388802,1.0,0.7323491655969191
0.9323934896284056,1.0,0.7329910141206675
0.9325728753850925,1.0,0.733632862644416
0.9336550112908834,1.0,0.7342747111681643
0.9349977578351646,1.0,0.7349165596919127
0.9378783493486175,1.0,0.7406931964056482
0.9408327221417672,1.0,0.7426187419768935
0.9410793787796573,1.0,0.7432605905006419
0.9424762576378293,1.0,0.7439024390243902
0.9442837924301412,1.0,0.7445442875481386
0.9475339248032068,1.0,0.745186136071887
0.9482319577905146,1.0,0.7471116816431322
0.9484337075080456,1.0,0.7477535301668806
0.9496513001669465,1.0,0.7490372272143774
0.9503661481462128,1.0,0.7496790757381258
0.9506939351181393,1.0,0.7503209242618742
0.951787077031478,1.0,0.7509627727856226
0.9528043486130531,1.0,0.751604621309371
0.9528195311147831,1.0,0.7567394094993581
0.9549924110791107,1.0,0.7593068035943518
0.9556480969358386,1.0,0.7599486521181001
0.9568571932283719,1.0,0.7605905006418485
0.9575341253289417,1.0,0.7637997432605905
0.9575669240793586,1.0,0.7644415917843389
0.9590604728656097,1.0,0.7650834403080873
0.9613677083590889,1.0,0.7657252888318357
0.9662864376925463,1.0,0.766367137355584
0.9666666666666667,1.0,0.7670089858793325
0.9672037202123397,1.0,0.7676508344030809
0.969040882885098,1.0,0.7682926829268293
0.9696570825373391,1.0,0.769576379974326
0.9720037498099671,1.0,0.7702182284980744
0.976053482804723,1.0,0.7708600770218228
0.9761904761904763,1.0,0.7715019255455713
0.9777501867861242,1.0,0.772785622593068
0.9999999999999999,1.0,0.7734274711168164
1.0,1.0,1.0
inf,1.0,1.0
